Date,Month,Year,Vessel ,Hold_Capacity_tons,Hold_Capacity_kg,Location,No_Fishers,Gear,LAT,LON,Dist_coast,Chita_kg,Total_kg,Percent_Chita,Percent_Chita _actual
8/13/2014,8,2014,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,31,31,100,1
8/14/2014,8,2014,BOTE,3.0,2721.6,CALETA MORIN,2,CORTINA/AGALLERA,-8.2400,-78.5302,0.89,1,45,3,0.022222222
8/14/2014,8,2014,NO DEFINIDO ,0.0,0.0,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,2.84,2,12,17,0.166666667
8/14/2014,8,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,62,PINTA ,-6.5000,-79.5600,1.45,76,408,19,0.18627451
8/14/2014,8,2014,CHALANA ,0.8,725.7,SALAVERRY,1,CORTINA/AGALLERA,-8.1300,-78.5855,0.2,1,61,2,0.016393443
8/14/2014,8,2014,NO DEFINIDO ,0.0,0.0,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,2,16,13,0.125
8/14/2014,8,2014,BOTE,1.8,1632.9,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,1,14,8,0.071428571
8/14/2014,8,2014,CHALANA ,1.0,907.2,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,2,16,13,0.125
8/14/2014,8,2014,BOTE,2.0,1814.4,ANCON ,2,CORTINA/AGALLERA,-11.4620,-77.1035,3.88,4,101,4,0.03960396
8/14/2014,8,2014,BOTE,2.0,1814.4,ANCON ,2,CORTINA/AGALLERA,-11.4620,-77.1035,0,8,17,48,0.470588235
8/14/2014,8,2014,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,1,30,4,0.033333333
8/14/2014,8,2014,BOTE,2.0,1814.4,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,1.79,5,171,3,0.029239766
8/14/2014,8,2014,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,1.95,12,12,100,1
8/14/2014,8,2014,BOTE,2.0,1814.4,ANCON ,2,PINTA ,-11.4620,-77.1035,0.35,10,30,34,0.333333333
8/14/2014,8,2014,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,27,27,100,1
8/15/2014,8,2014,CHALANA ,4.0,3628.7,ETEN,4,CORTINA/AGALLERA,-6.5612,-79.5150,2.03,40,200,20,0.2
8/15/2014,8,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,60,PINTA ,-6.5000,-79.5600,1.45,121,492,25,0.245934959
8/15/2014,8,2014,BOTE,2.0,1814.4,CALETA MORIN,3,CORTINA/AGALLERA,-8.2400,-78.5302,0.77,2,105,2,0.019047619
8/15/2014,8,2014,BOTE,1.0,907.2,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,2.84,2,14,15,0.142857143
8/15/2014,8,2014,BOTE,1.5,1360.8,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,2,16,13,0.125
8/15/2014,8,2014,PERSONA,0.0,0.0,PACASMAYO ,1,CORTINA/AGALLERA,-7.2354,-79.3412,0.13,2,20,10,0.1
8/15/2014,8,2014,CHALANA ,1.0,907.2,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,0.4,5,33,16,0.151515152
8/15/2014,8,2014,CHALANA ,1.0,907.2,ANCON ,2,PINTA ,-11.4620,-77.1035,2.65,20,23,87,0.869565217
8/15/2014,8,2014,BOTE,3.0,2721.6,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,1.79,4,229,2,0.017467249
8/15/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,3,CORTINA/AGALLERA,-7.4000,-79.2200,0.76,3,76,4,0.039473684
8/15/2014,8,2014,BOTE,2.0,1814.4,PACASMAYO ,3,CORTINA/AGALLERA,-7.2354,-79.3412,1.79,30,353,9,0.084985836
8/15/2014,8,2014,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,8,38,22,0.210526316
8/16/2014,8,2014,BOTE,1.5,1360.8,EL DORADO ,3,CORTINA/AGALLERA,-9.1110,-78.3350,0.66,10,260,4,0.038461538
8/16/2014,8,2014,BOTE,2.0,1814.4,CALETA MORIN,3,CORTINA/AGALLERA,-8.2400,-78.5302,0.77,1,24,5,0.041666667
8/16/2014,8,2014,CHALANA ,1.0,907.2,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,2.84,4,21,20,0.19047619
8/18/2014,8,2014,BOTE,2.0,1814.4,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,2.84,2,14,15,0.142857143
8/18/2014,8,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,35,PINTA ,-6.5000,-79.5600,1.45,126,594,22,0.212121212
8/18/2014,8,2014,BOTE,2.0,1814.4,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,15,20,0.2
8/18/2014,8,2014,BOTE,1.5,1360.8,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,4,16,25,0.25
8/18/2014,8,2014,BOTE,1.8,1632.9,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,5.37,40,90,45,0.444444444
8/18/2014,8,2014,CHALANA ,1.0,907.2,ANCON ,2,PINTA ,-11.4620,-77.1035,3.88,15,60,25,0.25
8/18/2014,8,2014,BOTE,1.5,1360.8,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,28,38,74,0.736842105
8/18/2014,8,2014,BOTE,4.0,3628.7,LAGUNA GRANDE ,7,CORTINA/AGALLERA,-14.0835,-76.1612,0.18,45,330,14,0.136363636
8/18/2014,8,2014,BOTE,2.0,1814.4,PUCUSANA,3,TRINCHE ,-12.2840,-76.4745,0,1,297,1,0.003367003
8/18/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,2,CORTINA/TRASMALLO ,-7.4000,-79.2200,0.6,8,403,2,0.019851117
8/18/2014,8,2014,CHALANA ,1.0,907.2,PUCUSANA,3,TRINCHE ,-12.2840,-76.4745,0.06,1,388,1,0.00257732
8/18/2014,8,2014,ZAPATO,0.5,453.6,CALLAO,2,CORTINA/AGALLERA,-12.0315,-77.0845,0.02,3,63,5,0.047619048
8/19/2014,8,2014,BOTE,2.0,1814.4,CALETA MORIN,3,CORTINA/AGALLERA,-8.2400,-78.5302,0.77,1,37,3,0.027027027
8/19/2014,8,2014,BOTE,2.0,1814.4,ANCON ,2,CORTINA/AGALLERA,-11.4620,-77.1035,3.88,2,45,5,0.044444444
8/19/2014,8,2014,BOTE,2.0,1814.4,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,1.38,3,14,22,0.214285714
8/19/2014,8,2014,BOTE,2.5,2268.0,ETEN,3,CORTINA/AGALLERA,-6.5612,-79.5150,2.13,25,95,27,0.263157895
8/19/2014,8,2014,BOTE,1.2,1088.6,CASMA ,2,CORTINA/AGALLERA,-9.2718,-78.2300,0.13,1,6,17,0.166666667
8/19/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,3,CORTINA/AGALLERA,-7.4000,-79.2200,0.6,4,65,7,0.061538462
8/19/2014,8,2014,BOTE,2.0,1814.4,CASMA ,2,CORTINA/AGALLERA,-9.2718,-78.2300,0.13,1,19,6,0.052631579
8/19/2014,8,2014,BOTE,3.0,2721.6,PUCUSANA,3,TRINCHE ,-12.2840,-76.4745,0.06,1,229,1,0.004366812
8/19/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,2,CORTINA/AGALLERA,-7.4000,-79.2200,0.61,3,221,2,0.013574661
8/19/2014,8,2014,CHALANA ,0.5,453.6,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,0.19,2,93,3,0.021505376
8/19/2014,8,2014,CHALANA ,1.0,907.2,ANCON ,2,PINTA ,-11.4620,-77.1035,0.33,10,35,29,0.285714286
8/19/2014,8,2014,BOTE,1.5,1360.8,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,1,65,2,0.015384615
8/19/2014,8,2014,BOTE,1.5,1360.8,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,5,28,18,0.178571429
8/19/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,3,CORTINA/AGALLERA,-7.4000,-79.2200,0.89,31,90,35,0.344444444
8/19/2014,8,2014,CHALANA ,1.0,907.2,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,0.4,5,81,7,0.061728395
8/19/2014,8,2014,BOTE,2.0,1814.4,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,1.35,25,793,4,0.031525851
8/19/2014,8,2014,BOTE,2.0,1814.4,ANCON ,2,BUCEO - COMPRESORA,-11.4620,-77.1035,3.88,15,68,23,0.220588235
8/19/2014,8,2014,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,1,12,9,0.083333333
8/19/2014,8,2014,BOTE,2.0,1814.4,ANCON ,2,BUCEO - COMPRESORA,-11.4620,-77.1035,3.88,5,30,17,0.166666667
8/19/2014,8,2014,BOTE,2.0,1814.4,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,0.37,5,67,8,0.074626866
8/19/2014,8,2014,CHALANA ,0.7,635.0,CHIMBOTE,2,CORTINA/AGALLERA,-9.0425,-78.3512,0.04,10,30,34,0.333333333
8/19/2014,8,2014,CHALANA ,1.0,907.2,ANCON ,1,PINTA ,-11.4620,-77.1035,0.47,20,30,67,0.666666667
8/20/2014,8,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,31,PINTA ,-6.5000,-79.5600,1.45,25,176,15,0.142045455
8/20/2014,8,2014,BOTE,1.5,1360.8,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,2.84,4,16,25,0.25
8/20/2014,8,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,10,PINTA ,-6.5000,-79.5600,2.14,110,150,74,0.733333333
8/20/2014,8,2014,BOTE,3.0,2721.6,ETEN,3,CORTINA/AGALLERA,-6.5612,-79.5150,1.19,20,200,10,0.1
8/20/2014,8,2014,CHALANA ,2.0,1814.4,ETEN,3,CORTINA/AGALLERA,-6.5612,-79.5150,1.19,15,175,9,0.085714286
8/20/2014,8,2014,CHALANA ,4.0,3628.7,ETEN,3,CORTINA/AGALLERA,-6.5612,-79.5150,1.82,20,195,11,0.102564103
8/20/2014,8,2014,BOTE,1.5,1360.8,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,18,17,0.166666667
8/20/2014,8,2014,CHALANA ,1.0,907.2,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,15,20,0.2
8/20/2014,8,2014,BOTE,1.5,1360.8,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,0.4,10,50,20,0.2
8/20/2014,8,2014,BOTE,3.0,2721.6,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,1.23,5,68,8,0.073529412
8/20/2014,8,2014,CHALANA ,1.0,907.2,ANCON ,2,PINTA ,-11.4620,-77.1035,3.88,20,53,38,0.377358491
8/20/2014,8,2014,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,0.88,4,9,45,0.444444444
8/21/2014,8,2014,CHALANA ,1.5,1360.8,ETEN,2,CORTINA/AGALLERA,-6.5612,-79.5150,2.72,5,20,25,0.25
8/21/2014,8,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,15,PINTA ,-6.5000,-79.5600,2.14,30,79,38,0.379746835
8/21/2014,8,2014,BOTE,1.5,1360.8,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,1.38,4,19,22,0.210526316
8/21/2014,8,2014,CHALANA ,0.7,635.0,CHIMBOTE,1,CORTINA/AGALLERA,-9.0425,-78.3512,0.15,5,20,25,0.25
8/21/2014,8,2014,BOTE,1.0,907.2,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,15,20,0.2
8/21/2014,8,2014,PERSONA,0.0,0.0,ANCON ,1,PINTA ,-11.4620,-77.1035,0.62,5,16,32,0.3125
8/21/2014,8,2014,NO DEFINIDO ,0.0,0.0,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,19,16,0.157894737
8/21/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,3,CORTINA/AGALLERA,-7.4000,-79.2200,0.35,1,14,8,0.071428571
8/21/2014,8,2014,BOTE,4.5,4082.3,LAGUNA GRANDE ,6,CORTINA/AGALLERA,-14.0835,-76.1612,0.18,100,660,16,0.151515152
8/21/2014,8,2014,BOTE,4.0,3628.7,ATICO ,2,PINTA ,-16.1336,-73.4140,0.24,6,113,6,0.053097345
8/21/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,3,CORTINA/AGALLERA,-7.4000,-79.2200,0.89,1,121,1,0.008264463
8/21/2014,8,2014,CHALANA ,0.7,635.0,CHIMBOTE,2,PINTA ,-9.0425,-78.3512,0.88,3,3,100,1
8/21/2014,8,2014,CHALANA ,1.0,907.2,ANCON ,2,PINTA ,-11.4620,-77.1035,0.35,15,38,40,0.394736842
8/21/2014,8,2014,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,15,65,24,0.230769231
8/21/2014,8,2014,BOTE,3.0,2721.6,PACASMAYO ,3,CORTINA/AGALLERA,-7.2354,-79.3412,0.63,5,114,5,0.043859649
8/21/2014,8,2014,BOTE,1.5,1360.8,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,0.07,5,25,20,0.2
8/21/2014,8,2014,CHALANA ,1.0,907.2,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,0.05,5,49,11,0.102040816
8/22/2014,8,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,30,PINTA ,-6.5000,-79.5600,2.14,48,158,31,0.303797468
8/22/2014,8,2014,BOTE,1.5,1360.8,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,1.38,2,16,13,0.125
8/22/2014,8,2014,BOTE,1.5,1360.8,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,2.84,3,18,17,0.166666667
8/22/2014,8,2014,BOTE,2.0,1814.4,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,17,18,0.176470588
8/22/2014,8,2014,BOTE,1.5,1360.8,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,2,29,7,0.068965517
8/22/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,3,CORTINA/TRASMALLO ,-7.4000,-79.2200,0.47,1,38,3,0.026315789
8/22/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,3,CORTINA/TRASMALLO ,-7.4000,-79.2200,0.76,1,177,1,0.005649718
8/22/2014,8,2014,BOTE,2.0,1814.4,PUCUSANA,3,TRINCHE ,-12.2840,-76.4745,0,2,310,1,0.006451613
8/22/2014,8,2014,PERSONA,0.0,0.0,ANCON ,1,PINTA ,-11.4620,-77.1035,0.47,6,14,43,0.428571429
8/22/2014,8,2014,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,16,141,12,0.113475177
8/23/2014,8,2014,BOTE,3.0,2721.6,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,2.84,2,16,13,0.125
8/23/2014,8,2014,BOTE,2.0,1814.4,PUCUSANA,2,CORTINA/AGALLERA,-12.2840,-76.4745,0,1,38,3,0.026315789
8/25/2014,8,2014,BOTE,2.0,1814.4,CALETA MORIN,2,CORTINA/AGALLERA,-8.2400,-78.5302,0.77,1,27,4,0.037037037
8/25/2014,8,2014,BOTE,2.0,1814.4,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,2.84,4,12,34,0.333333333
8/25/2014,8,2014,BOTE,2.0,1814.4,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,12,25,0.25
8/25/2014,8,2014,CHALANA ,1.0,907.2,ANCON ,2,PINTA ,-11.4620,-77.1035,0.07,8,34,24,0.235294118
8/25/2014,8,2014,BOTE,2.0,1814.4,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,4,14,29,0.285714286
8/25/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,3,CORTINA/AGALLERA,-7.4000,-79.2200,0.47,1,94,2,0.010638298
8/25/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,3,CORTINA/AGALLERA,-7.4000,-79.2200,0.8,2,332,1,0.006024096
8/25/2014,8,2014,BOTE,2.0,1814.4,PUCUSANA,4,TRINCHE ,-12.2840,-76.4745,0.24,3,179,2,0.016759777
8/25/2014,8,2014,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,8,108,8,0.074074074
8/26/2014,8,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,7,PINTA ,-6.5000,-79.5600,2.14,105,105,100,1
8/26/2014,8,2014,BOTE,1.5,1360.8,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,1.38,3,14,22,0.214285714
8/26/2014,8,2014,BOTE,2.0,1814.4,MORRO SAMA,3,CORTINA/AGALLERA,-17.5900,-70.5246,0.88,35,35,100,1
8/26/2014,8,2014,NO DEFINIDO ,0.0,0.0,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,2,14,15,0.142857143
8/26/2014,8,2014,BOTE,1.5,1360.8,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,0.4,5,33,16,0.151515152
8/26/2014,8,2014,BOTE,1.0,907.2,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,15,20,0.2
8/26/2014,8,2014,BOTE,3.0,2721.6,PUCUSANA,2,TRINCHE ,-12.2840,-76.4745,0.24,4,259,2,0.015444015
8/26/2014,8,2014,BOTE,4.0,3628.7,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,1.79,30,60,50,0.5
8/26/2014,8,2014,BOTE,2.0,1814.4,ANCON ,2,CORTINA/AGALLERA,-11.4620,-77.1035,1.07,6,77,8,0.077922078
8/26/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,3,CORTINA/AGALLERA,-7.4000,-79.2200,0.89,6,123,5,0.048780488
8/26/2014,8,2014,BOTE,3.0,2721.6,HUACHO,4,TRINCHE ,-11.0710,-77.3645,3.51,6,85,8,0.070588235
8/26/2014,8,2014,BOTE,2.0,1814.4,ANCON ,2,CORTINA/AGALLERA,-11.4620,-77.1035,0.47,2,45,5,0.044444444
8/26/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,3,CORTINA/AGALLERA,-7.4000,-79.2200,0.8,8,198,5,0.04040404
8/26/2014,8,2014,CHALANA ,1.0,907.2,ANCON ,2,PINTA ,-11.4620,-77.1035,0.62,30,32,94,0.9375
8/26/2014,8,2014,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,10,55,19,0.181818182
8/27/2014,8,2014,CHALANA ,1.0,907.2,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,1.38,2,16,13,0.125
8/27/2014,8,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,30,PINTA ,-6.5000,-79.5600,2.14,95,277,35,0.342960289
8/27/2014,8,2014,BOTE,2.0,1814.4,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,1.38,3,15,20,0.2
8/27/2014,8,2014,NO DEFINIDO ,0.0,0.0,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,15,20,0.2
8/27/2014,8,2014,BOTE,4.0,3628.7,SALAVERRY,5,CORTINA/AGALLERA,-8.1300,-78.5855,0.21,22,280,8,0.078571429
8/27/2014,8,2014,BOTE,2.0,1814.4,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,19,16,0.157894737
8/27/2014,8,2014,CHALANA ,1.0,907.2,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,0.07,5,30,17,0.166666667
8/27/2014,8,2014,CHALANA ,1.0,907.2,PUCUSANA,3,TRINCHE ,-12.2840,-76.4745,0.35,2,295,1,0.006779661
8/27/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,3,CORTINA/AGALLERA,-7.4000,-79.2200,0.89,12,100,12,0.12
8/27/2014,8,2014,CHALANA ,1.0,907.2,ANCON ,2,PINTA ,-11.4620,-77.1035,2.65,15,31,49,0.483870968
8/27/2014,8,2014,BOTE,2.0,1814.4,ANCON ,2,CORTINA/AGALLERA,-11.4620,-77.1035,0.65,2,18,12,0.111111111
8/28/2014,8,2014,BOTE,1.0,907.2,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,2.84,2,14,15,0.142857143
8/28/2014,8,2014,BOTE,1.5,1360.8,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,1.38,2,16,13,0.125
8/28/2014,8,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,20,PINTA ,-6.5000,-79.5600,2.14,65,298,22,0.218120805
8/28/2014,8,2014,CHALANA ,0.8,725.7,SALAVERRY,2,CORTINA/AGALLERA,-8.1300,-78.5855,0.14,2,18,12,0.111111111
8/28/2014,8,2014,BOTE,2.0,1814.4,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,2,22,10,0.090909091
8/28/2014,8,2014,BOTE,2.0,1814.4,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,2,16,13,0.125
8/28/2014,8,2014,BOTE,2.0,1814.4,MALABRIGO ,3,CORTINA/TRASMALLO ,-7.4000,-79.2200,0.47,5,42,12,0.119047619
8/28/2014,8,2014,PERSONA,0.0,0.0,PACASMAYO ,1,CORTINA/AGALLERA,-7.2354,-79.3412,0.13,4,28,15,0.142857143
8/28/2014,8,2014,CHALANA ,1.0,907.2,ANCON ,2,PINTA ,-11.4620,-77.1035,3.88,25,33,76,0.757575758
8/28/2014,8,2014,CHALANA ,1.0,907.2,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,0.4,15,75,20,0.2
8/28/2014,8,2014,CHALANA ,0.8,725.7,PACASMAYO ,1,CORTINA/AGALLERA,-7.2354,-79.3412,0.4,2,82,3,0.024390244
8/28/2014,8,2014,BOTE,2.0,1814.4,ANCON ,2,CORTINA/AGALLERA,-11.4620,-77.1035,0.35,5,62,9,0.080645161
8/28/2014,8,2014,BOTE,2.0,1814.4,PUCUSANA,4,TRINCHE ,-12.2840,-76.4745,0.24,2,232,1,0.00862069
8/28/2014,8,2014,BOTE,2.0,1814.4,ANCON ,2,CORTINA/AGALLERA,-11.4620,-77.1035,0.62,3,37,9,0.081081081
8/29/2014,8,2014,BOTE,1.5,1360.8,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,2.84,3,17,18,0.176470588
8/29/2014,8,2014,BOTE,2.0,1814.4,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,1.38,2,14,15,0.142857143
8/29/2014,8,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,37,PINTA ,-6.5000,-79.5600,2.14,201,421,48,0.477434679
8/29/2014,8,2014,BOTE,1.5,1360.8,ILO ,3,CORTINA/AGALLERA,-17.3840,-71.2030,0.05,20,150,14,0.133333333
8/29/2014,8,2014,BOTE,2.0,1814.4,MORRO SAMA,3,CORTINA/AGALLERA,-17.5900,-70.5246,0.11,27,66,41,0.409090909
8/29/2014,8,2014,NO DEFINIDO ,0.0,0.0,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,2,16,13,0.125
8/29/2014,8,2014,NO DEFINIDO ,0.0,0.0,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,15,20,0.2
8/29/2014,8,2014,BOTE,1.5,1360.8,PACASMAYO ,2,CORTINA/AGALLERA,-7.2354,-79.3412,1.08,10,57,18,0.175438596
8/29/2014,8,2014,CHALANA ,1.0,907.2,ANCON ,2,PINTA ,-11.4620,-77.1035,2.65,20,50,40,0.4
8/29/2014,8,2014,CHALANA ,1.0,907.2,ANCON ,2,PINTA ,-11.4620,-77.1035,0.47,5,12,42,0.416666667
8/29/2014,8,2014,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,2.67,7,37,19,0.189189189
8/30/2014,8,2014,BOTE,1.5,1360.8,EL DORADO ,3,CORTINA/AGALLERA,-9.1110,-78.3350,0.56,10,210,5,0.047619048
8/30/2014,8,2014,BOTE,1.0,907.2,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,2.84,2,18,12,0.111111111
8/30/2014,8,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,5,PINTA ,-6.5000,-79.5600,2.14,100,100,100,1
8/30/2014,8,2014,CHALANA ,1.0,907.2,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,2.84,2,17,12,0.117647059
9/1/2014,9,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,11,PINTA ,-6.5000,-79.5600,1.45,25,118,22,0.211864407
9/1/2014,9,2014,BOTE,3.0,2721.6,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,1.38,3,10,30,0.3
9/1/2014,9,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,8,PINTA ,-6.5000,-79.5600,2.14,17,97,18,0.175257732
9/1/2014,9,2014,BOTE,1.5,1360.8,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,14,22,0.214285714
9/1/2014,9,2014,PERSONA,0.0,0.0,ANCON ,1,PINTA ,-11.4620,-77.1035,0.33,20,20,100,1
9/1/2014,9,2014,CHALANA ,1.0,907.2,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,2,15,14,0.133333333
9/1/2014,9,2014,BOTE,2.0,1814.4,ANCON ,2,CORTINA/AGALLERA,-11.4620,-77.1035,0.47,8,61,14,0.131147541
9/2/2014,9,2014,BOTE,1.0,907.2,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,1.38,3,16,19,0.1875
9/2/2014,9,2014,CABALLITO DE TOTORA ,0.1,90.7,PIMENTEL,9,PINTA ,-6.5000,-79.5600,1.45,19,74,26,0.256756757
9/2/2014,9,2014,BOTE,2.0,1814.4,MATARANI,1,CORTINA/AGALLERA,-16.5950,-72.0520,0.33,11,92,12,0.119565217
9/2/2014,9,2014,NO DEFINIDO ,0.0,0.0,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,15,20,0.2
9/2/2014,9,2014,NO DEFINIDO ,0.0,0.0,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,3,17,18,0.176470588
9/2/2014,9,2014,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,3.05,15,15,100,1
9/3/2014,9,2014,BOTE,2.0,1814.4,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,1.38,3,19,16,0.157894737
9/3/2014,9,2014,BOTE,2.0,1814.4,CHORRILLOS,2,CORTINA/AGALLERA,-12.0955,-77.0174,1.38,4,17,24,0.235294118
9/3/2014,9,2014,BOTE,2.0,1814.4,CHORRILLOS,2,PINTA ,-12.0955,-77.0174,0.02,4,12,34,0.333333333
9/3/2014,9,2014,CHALANA ,1.0,907.2,CALLAO,2,PINTA ,-12.0315,-77.0845,3.05,8,8,100,1
